id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30045528,"workday
data
toolkit
fix
issue
upload
schema
workbook
proper
subfolder
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"vvvpig
amine-jebari
sunbinbrother
HelionPrime",1,vvvpig,2592000000,[80.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045527,"workday
data
toolkit
fix
issue
import
data
gather
workbook
hcm
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],7,"vvvpig
superastrom
savon_cn
okuni
sunbinbrother
tanurampal
ohyan07",1,vvvpig,2592000000,[80.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045526,"workday
data
toolkit
fix
issue
schema
definition
load
relevant
data
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],6,"vvvpig
sunbinbrother
ohyan07
superastrom
HelionPrime
asubhani",1,vvvpig,2592000000,[100.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045521,"workday
data
toolkit
fix
issue
fix
field
validation
error
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],4,"vvvpig
shazzz
superastrom
sunbinbrother",2,"vvvpig
superastrom",2592000000,[80.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045519,"workday
data
toolkit
fix
issue
use
customer
field
name
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],2,"vvvpig
sunbinbrother",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045518,"workday
data
toolkit
fix
issue
store
validation
rule
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],3,"vvvpig
sunbinbrother
Curapiket",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045516,"workday
data
toolkit
fix
issue
fix
unit
test
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],3,"savon_cn
vvvpig
sunbinbrother",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045515,"workday
data
toolkit
fix
issue
error
generate
schema
file
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],4,"superastrom
vvvpig
sunbinbrother
renqingwei123",1,vvvpig,2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045458,"workday
data
toolkit
fix
issue
schema
detail
columns
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],5,"superastrom
vvvpig
pinoydream
sunbinbrother
okuni",1,vvvpig,2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045457,"workday
data
toolkit
fix
issue
workbook
upload
generate
schema
definition
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],3,"superastrom
vvvpig
sunbinbrother",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045438,"hercules
pcdvr
io
app
authentication
token
refresh
properly
",['iOS'],['iOS'],4,"mhykol
sunbinbrother
nghi85
sylar",2,"sylar
mhykol",2592000000,[350.0],['sylar'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
report
client
qa
team
get
error
try
edit
delete
album
snapshot
attach
step
reproduce
launch
app
login
long
press
album
get
edit
delete
option
tap
edit
rename
verify
tap
delete
verify
eveytime
device
use
sometime
start
use
app
operation
stop
working
also
operation
like
move
delete
medium
file
impact
fiddler
log
attach
fix
fix
issue
capture
expire
token
message
refresh
token
try
operation
transparently
user
user
know
app
see
particular
operation
take
slightly
longer
ui
token
refresh
"
30045424,"workday
data
toolkit
fix
issue
format
export
file
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],5,"arylio
superastrom
vvvpig
sunbinbrother
okuni",1,vvvpig,2592000000,[100.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045412,"hercules
pcdvr
io
app
separate
qa
prod
endpoint
target
",['iOS'],['iOS'],1,sylar,1,sylar,2592000000,[60.0],['sylar'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
separate
qa
prod
build
switch
endpoint
manual
automate
process
add
new
config
value
qa
endpoint
qa
dev
target
select
use
configure
qa
endpoint
prod
target
select
use
configure
prod
endpoint
"
