id,label,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30044476,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044475,1,"hercules
pcdvr
android
app
crash
editoptionsdialogfragment
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044468,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044465,1,"hercules
pcdvr
android
app
crash
fragmentmanager
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044464,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044463,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044459,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044457,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],3,"akinwale
sunbinbrother
kalc",2,"kalc
akinwale",2592000000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044423,1,"hercules
pcdvr
android
app
move
operation
new
album
work
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2592000000,[50.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
error
move
medium
file
new
album
step
reproduce
incl
applicable
code
version
launch
app
login
navigate
home
medium
screen
select
album
multiple
video
select
multiple
medium
file
move
new
album
actual
result
error
popup
appear
unable
move
"
30044421,1,"hercules
pcdvr
android
app
back
present
navigate
previous
screen
view
image
",['Android'],['Android'],5,"sunbinbrother
kalc
general7078
sunhong
akinwale",1,akinwale,2592000000,[50.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
step
reproduce
incl
applicable
code
version
launch
app
login
browse
album
image
file
select
image
file
view
verify
back
key
actual
result
back
present
navigate
previous
screen
view
image
snapshot
attach
environment
platform
android
version
app
version
device
nexus
"
30044403,0,"hercules
university
ios
app
new
native
onboarding
screen
",['iOS'],['iOS'],8,"nghi85
sunbinbrother
akinwale
sylar
mhykol
vinoh
cmax
charlie09",2,"charlie09
nghi85",2592000000,[850.0],['charlie09'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
please
see
attached
go
change
login
flow
bit
user
log
university
selector
university
login
page
functionally
login
show
animation
describe
replace
authenticate
popup
show
device
update
show
animation
text
device
updated
transition
see
transition
image
screen
screen
show
load
channel
list
current
show
load
transition
automatically
load
live
tv
list
step
device
update
transition
please
use
either
phone
tablet
graphic
depend
device
iphone
ipad
animation
match
time
animation
step
device
remove
current
device
provision
transition
screen
see
step
live
tv
list
load
screen
load
live
tv
data
display
spinner
text
load
live
tv
data
underneath
great
connected
message
text
editable
image
graphic
updated
let
know
ignore
footer
step
bottom
since
know
ahead
time
many
step
see
deploy
http
user
show
alternate
flow
connect
device
screen
native
look
good
ipad
portrait
landscape
iphone
portrait
"
30044375,1,"hercules
pcdvr
android
app
automatic
album
deletion
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2592000000,[60.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
delete
file
album
album
automatically
delete
file
count
work
backend
deletion
immediately
evident
ui
create
new
album
single
file
delete
file
send
album
page
correctly
album
still
show
album
delete
immediately
longer
displayed
ui
show
delete
item
folder
"
30044372,1,"hercules
pcdvr
android
app
video
placement
upload
multiple
file
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2592000000,[250.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
detail
type
bug
bug
status
open
open
priority
trivial
trivial
resolution
unresolved
affect
none
fix
none
io
label
description
description
one
current
video
move
cancelled
video
position
replace
position
x
video
step
open
app
login
album
section
go
portrait
mode
click
album
click
add
file
click
select
album
click
confirm
cancel
next
video
queue
check
another
video
move
position
wait
sometime
move
display
x
uploading
video
actual
result
one
current
video
move
cancelled
video
position
replace
position
x
video
expect
result
basically
want
order
album
always
current
upload
file
queue
uploads
order
queue
rest
file
album
sort
however
sort
option
never
intermingle
upload
finish
place
ordered
current
queue
uploads
queue
always
end
user
never
see
xx
app
display
pending
upload
"
